SPILL_ID,START_DATE,LAT,LON,COUNTY,SPILL_CAUSE,SPILL CAUSE EXPLAIN,SSO Storm Associated,SPILL TYPE,SPILL VOL REACH LAND,SPILL VOL,SPILL VOL RECOVER,SPILL VOL REACH SURF,DIAMETER OF SEWER,MATERIAL SEWER_PIPE,AGE
814858,4/23/2015 12:00,38.667464,-121.759381,Yolo,Root Intrusion, ,No,Category 3,7,22,22,0,4,Clay, 
815530,4/23/2015 16:30,38.54622222,-121.2364694,Sacramento,Debris-Rags,Rags got caught up in the line,No,Category 3,6,6,3,0, , , 
814798,4/23/2015 18:03,34.15066,-118.21704,Los Angeles,Root Intrusion, ,No,Category 1,80,650,80,570,8,VCP, 
815531,4/23/2015 19:00,38.69244444,-121.3541417,Sacramento,Debris-General, ,No,Category 3,3,4,2,0, , , 
815533,4/24/2015 8:00,38.58363889,-121.3780167,Sacramento,Root intrusion, ,No,Category 3,24,24,24,0, , , 
815532,4/24/2015 8:15,38.60836944,-121.4052306,Sacramento,Damage by others not related to CS Const/Maint.,construction company laying new water main broke sasd low lat,No,Category 3,3,3,2,0, , , 
814812,4/24/2015 8:30,33.960246,-118.425032,Los Angeles,Root Intrusion, ,No,Category 3,197,197,197,0,8,VCP,73
815294,4/24/2015 9:30,37.836631,-122.502662,Marin,Pump Station Failure-Mechanical, ,No,Category 3,100,100,0,0, , , 
814782,4/24/2015 11:00,37.56139,-122.37859,San Mateo,Pipe Structural Problem/Failure,Sag in main line sewer pipe caused the rages and debri to back up the main and cause it to surcharge out of a private lateral.,No,Category 2,5760,5760,0,0,8,PVC,12
815534,4/24/2015 11:00,38.42610556,-121.4273972,Sacramento,Vandalism, ,No,Category 3,15,18,12,0, , , 
814786,4/24/2015 13:10,37.95993,-121.30088,San Joaquin,Root Intrusion, ,No,Category 3,28,28,28,0, , , 
814778,4/24/2015 14:30,37.80447,-122.19675,Alameda,Root Intrusion,Main sewer plugged due to root Intrusion in the main Sewer.,No,Category 3,210,210,210,0,8, , 
815535,4/24/2015 18:00,38.41484722,-121.3743111,Sacramento,Root intrusion, ,No,Category 3,4,4,4,0, , , 
815669,4/25/2015 0:00,37.385389,-118.42325,Inyo,Root Intrusion, ,No,Category 3,50,50,40,0,8,vcp,37
815033,4/25/2015 1:00,37.90924,-122.03574,Contra Costa,Root Intrusion, ,No,Category 3,4,844,840,0, , , 
815536,4/25/2015 8:00,38.69666389,-121.4552861,Sacramento,Root intrusion, ,No,Category 3,3,3,3,0, , , 
815537,4/25/2015 15:30,38.72027222,-121.3773361,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
814796,4/25/2015 16:55,37.56945,-122.35558,San Mateo,Debris-General,Debris and some roots.,No,Category 1,0,920,120,800,10,VCP,65
814839,4/25/2015 17:05,33.79049,-118.22024,Los Angeles,Grease Deposition (FOG), ,No,Category 1,100,200,100,100,8,VCP,67
814851,4/26/2015 0:00,39.21020732,-120.2018445,Placer,Debris-Rags,flushable wipes,No,Category 1,220,19220,42,19000,6,Ductil Iron,39
814776,4/26/2015 0:00,33.342475,-117.240569,San Diego,Pipe Structural Problem/Failure, ,No,Category 1,0,17100,200,17100,10,PVC, 
815129,4/26/2015 0:00,34.25561,-117.16985,San Bernardino,Root Intrusion, ,No,Category 3,5,5,5,0,6,Concrete,70
814993,4/26/2015 2:00,34.04741,-118.12969,Los Angeles,Root Intrusion, ,No,Category 3,50,50,50,0,8,clay,50
814853,4/26/2015 12:00,33.94086316,-118.3548303,Los Angeles,Grease Deposition (FOG), ,No,Category 1,0,850,200,650, , , 
815542,4/26/2015 18:00,38.48535556,-121.4502944,Sacramento,Debris-General, ,No,Category 3,15,15,12,0, , , 
815540,4/26/2015 20:00,38.67252778,-121.2925222,Sacramento,Grease deposition (FOG), ,No,Category 3,7,8,8,0, , , 
814795,4/27/2015 0:00,37.81185,-122.2477,Alameda,Grease Deposition (FOG),8'' Main sewer plugged due to Grease in the main sewer.,No,Category 1,0,1800,100,1700,8, , 
814831,4/27/2015 0:00,33.04124,-117.08752,San Diego,Pipe Structural Problem/Failure,FORCE MAIN BREAK (BROKEN AND/OR CRACKED PIPE),No,Category 3,762,762,762,0,6,PVC, 
814783,4/27/2015 7:45,34.00922,-117.75252,San Bernardino,Root Intrusion, ,No,Category 1,625,825,0,200, , , 
814836,4/27/2015 8:30,34.195434,-118.235952,Los Angeles,Other (specify below),Large volume of water discharged by Glendale Water & Power contractor in to sewer system exacerbated by roots in main line.,No,Category 1,0,1000,1000,1000,8,VCP,87
815011,4/27/2015 9:06,39.14505,-121.67443,Sutter,Pump Station Failure-Controls,Apparent failure in controls to turn the pumps on.  Staff was not able to find the problem but will keep looking into it.,No,Category 3,1,1,0,0, , , 
815012,4/27/2015 11:14,34.015443,-117.812126,Los Angeles,Grease Deposition (FOG), ,No,Category 3,350,350,100,0, , , 
814822,4/27/2015 18:00,34.26553,-118.77645,Ventura,Grease Deposition (FOG), ,No,Category 3,50,50,50,,8,VCP,35
814845,4/28/2015 0:00,36.571667,-121.519722,Monterey,Debris-Rags, ,No,Category 1,0,50,25,50, , , 
825475,4/28/2015 9:00,37.793986,-122.391865,San Francisco,Grease Deposition (FOG), ,No,Category 1,0,60,10,50, , , 
815006,4/28/2015 11:35,37.512146,-121.94112,Alameda,Debris-General,"The cause of the SSO was determined to be a combination of rock, rags, and paper.",No,Category 2,0,5079,5079,0,10,PVC, 
815067,4/28/2015 12:40,38.321,-122.29466,Napa,Debris-General, ,No,Category 3,4,4,3,0,4,Plastic,24
814838,4/28/2015 15:56,34.066519,-118.445896,Los Angeles,Debris-Rags, ,No,Category 2,2000,2000,2000,0, , , 
814856,4/29/2015 0:00,32.63811,-117.0824,San Diego,Debris-General, ,No,Category 3,50,50,50,0, , , 
814857,4/29/2015 3:20,34.28247,-119.26243,Ventura,Root Intrusion, ,No,Category 3,300,300,0,0, , , 
815545,4/29/2015 8:20,38.53348611,-121.4370306,Sacramento,Debris-General, ,No,Category 3,3,3,1,0, , , 
815068,4/29/2015 9:00,38.31538,-122.31208,Napa,Vandalism,Kids put sticks into cleanout,No,Category 3,5,5,5,0,3,Plastic,40
815069,4/29/2015 11:35,37.43022,-122.0825,Santa Clara,Other (specify below),While starting the Shoreline Sewage Pump Station approximately 1 gallon of sewage leaked out of bolt down manhole 75' downstream of the pump station. Manhole only had 2 of 4 bolts securing the lid.,No,Category 3,1,1,1,0,42,RCP,50
815178,4/30/2015 7:19,38.016667,-121.955278,Contra Costa,Non-Dispersables, ,No,Category 3,360,360,360,0,8,PVC,9
815188,4/30/2015 7:35,37.2691,-121.93345,Santa Clara,Root Intrusion, ,No,Category 3,37,37,37,0, , , 
815635,4/30/2015 8:00,34.15746,-117.28079,San Bernardino,Grease Deposition (FOG), ,No,Category 3,10,10,10,0, , , 
815546,4/30/2015 10:30,38.51898611,-121.4121194,Sacramento,Root intrusion, ,No,Category 3,24,100,85,0, , , 
815091,4/30/2015 11:30,33.84163,-118.17552,Los Angeles,Root Intrusion, ,No,Category 3,150,150,150,0,8,VCP,59
815547,4/30/2015 14:00,38.50767222,-121.4237944,Sacramento,Grease deposition (FOG), ,No,Category 3,15,15,15,0, , , 
815106,4/30/2015 16:30,37.88724,-122.28784,Alameda,Root Intrusion, ,No,Category 3,5,5,4,0,4,VCP,40
815032,5/1/2015 0:00,32.83724,-117.27861,San Diego,Other (specify below),ROCKS / CONCRETE,No,Category 3,70,70,70,0,6,PVC, 
815054,5/1/2015 6:00,37.88284,-122.53285,Marin,Debris-General,Roots Sewer line very flat,No,Category 3,50,50,40,0,6,ACP,50
816032,5/1/2015 8:30,38.51914722,-121.4213944,Sacramento,Debris-General, ,No,Category 3,10,12,12,0, , , 
816033,5/1/2015 9:45,38.69367778,-121.277225,Sacramento,Root intrusion, ,No,Category 3,4,4,3,0, , , 
815031,5/1/2015 11:33,33.8632,-117.88945,Orange,Construction Diversion Failure, ,No,Category 2,2200,2780,2780,0,18,vcp,0
816034,5/1/2015 14:00,38.71699444,-121.2693056,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
815596,5/1/2015 16:52,41.715658,-122.634519,Siskiyou,Grease Deposition (FOG), ,No,Category 3,20,20,0,0,6,Transite,30
815048,5/1/2015 17:30,38.382395,-121.977987,Solano,Debris-General, ,No,Category 3,50,50,50,0,8,VCP, 
815035,5/1/2015 22:30,33.797169,-117.906092,Orange,Debris-Rags,Rags and grease,No,Category 3,50,50,50,0,8,VCP,53
815219,5/2/2015 5:45,38.687481,-121.173872,Sacramento,Other (specify below),"Main line has a belly that caused grease to build up.  Added main line to trouble line maintenance program for cleaning every 6 months.  Checked storm drain system and found that the overflow did not flow past the DI, next manhole downstream was dry.",No,Category 3,4,10,8,0,6, , 
815041,5/2/2015 5:45,33.82982,-117.82867,Orange,Other (specify below),Rags and roots,No,Category 3,320,320,320,0,8,VCP,41
840632,5/2/2015 9:20,37.99016,-122.04263,Contra Costa,Root Intrusion, ,No,Category 2,3000,3000,1500,0,6, , 
815038,5/2/2015 9:27,38.02682,-121.28313,San Joaquin,Debris-General, ,No,Category 3,5,5,5,0, , , 
815600,5/2/2015 9:40,33.55455405,-117.204143,Riverside,Root Intrusion, ,No,Category 3,15,300,285,0, , , 
816035,5/2/2015 11:15,38.58323611,-121.3876,Sacramento,Root intrusion, ,No,Category 3,1,1,0,0, , , 
815190,5/2/2015 11:50,37.30668,-121.77677,Santa Clara,Pipe Structural Problem/Failure, ,No,Category 3,27,42,42,0, , , 
815192,5/2/2015 12:00,37.3611,-121.79985,Santa Clara,Root Intrusion, ,No,Category 3,190,190,0,0, , , 
815601,5/2/2015 15:40,33.5531857,-117.2728116,Riverside,Pipe Structural Problem/Failure, ,No,Category 3,48,48,48,0, , , 
816036,5/2/2015 17:00,38.68303056,-121.3742278,Sacramento,Grease deposition (FOG), ,No,Category 3,2,2,0,0, , , 
815040,5/2/2015 22:25,37.6134,-122.38493,San Mateo,Grease Deposition (FOG), ,No,Category 3,54,54,54,0, , , 
815105,5/3/2015 0:00,38.00899,-122.11255,Contra Costa,Grease Deposition (FOG), ,No,Category 3,10,10,0,0,6,VCP, 
815659,5/3/2015 0:00,38.55409,-121.73947,Yolo,CS Mainentance Caused Spill/Damage, ,No,Category 3,10,10,10,0, , , 
815186,5/3/2015 0:00,39.19315,-120.11341,Placer,Root Intrusion,Roots entered joint just downstream of property line cleanout,No,Category 3,50,50,10,0,4,PVC,26
815138,5/3/2015 9:00,33.979365,-118.452245,Los Angeles,Other (specify below),Concrete  Contractor drilling and pumping concrete for project.,No,Category 2,6000,6000,6000,0, , , 
815339,5/3/2015 10:18,37.98025,-121.82117,Contra Costa,Pipe Structural Problem/Failure, ,No,Category 3,1,2,2,0,6, , 
816037,5/3/2015 10:30,38.61203889,-121.33665,Sacramento,Root intrusion, ,No,Category 3,7,7,2,0, , , 
815303,5/3/2015 11:30,38.47971,-120.85142,Amador,Vandalism, ,No,Category 3,80,80,0,0,10,CLAY PIPE,40
815131,5/3/2015 15:00,35.292,-119.003,Kern,Pump Station Failure-Controls, ,No,Category 3,100,100,40,0,6,PVC, 
815083,5/3/2015 16:00,38.074447,-122.570197,Marin,Root Intrusion, ,No,Category 3,5,5,0,0,6,ACP,42
815313,5/3/2015 21:00,37.89936,-122.05685,Contra Costa,Root Intrusion, ,No,Category 3,39,39,0,0, , , 
815078,5/4/2015 0:00,38.700503,-121.277953,Sacramento,Root Intrusion, ,No,Category 1,10,35,26,25, , , 
815116,5/4/2015 1:30,37.904093,-122.554955,Marin,Pipe Structural Problem/Failure,roots,No,Category 3,100,100,0,0, , , 
815674,5/4/2015 9:40,38.754,-121.28182,Placer,Pipe Structural Problem/Failure, ,No,Category 3,5,5,0,0, , , 
815139,5/4/2015 10:00,34.43382389,-118.4024476,Los Angeles,Root Intrusion, ,No,Category 3,1,1,1,0, , , 
815075,5/4/2015 10:30,37.908761,-122.559881,Marin,Other (specify below),Paper,No,Category 3,450,450,0,0,6,Clay, 
816038,5/4/2015 13:05,38.61257778,-121.4141083,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
815324,5/4/2015 13:10,33.75647,-117.78727,Orange,Root Intrusion, ,No,Category 1,0,245,0,245,8,VCP, 
817993,5/4/2015 15:00,36.25629,-119.85032,Kings,Other (specify below),A vehicle ran over a valve box on the side of road breaking a 1/2  riser attached to a 30  sewer line.,No,Category 3,203,203,203,0,5,PVC, 
815123,5/4/2015 20:00,36.7473,-119.766122,Fresno,Other (specify below),Found metal object wedged in a joint causing the stoppage.,No,Category 3,222,222,222,0, , , 
815077,5/5/2015 0:00,33.055538,-117.19021,San Diego,Other (specify below),"Operator was observing the line because it was being put into service for the first time.  Operator was driving by and noticed spray mist from manhole, pulled off road and reported to supervisor at 7:15 am. Spray mist was  leaking from the pick hole and around the edge of the cover of the manhole. Operator called pump station to secure pumping.  Spray stopped at 7:19.  At 7:17 Operator noticed pedestrian and asked pedestrian when he noticed the spray.  Pedestrian stated  about 10 minutes ago .  Therefore, the estimated start time is 7:07.  SSO occurred on 6  blow off connected to a NEWLY INSTALLED 24? PVC force main.  The spill was from a manhole that contained a 6? blow off line.  The blow off valve was left open by the contractor.",No,Category 3,24,24,2,0,6,,0
815062,5/5/2015 0:00,32.74803,-116.98587,San Diego,Root Intrusion, ,No,Category 3,0,500,500,0,10,vcp, 
815146,5/5/2015 10:05,37.83716,-122.20796,Alameda,Root Intrusion,Main sewer had heavy roots.,No,Category 3,120,120,120,0,8,VCP, 
816039,5/5/2015 10:40,38.53746944,-121.4325028,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
816040,5/5/2015 11:00,38.59912778,-121.3340111,Sacramento,Root intrusion, ,No,Category 3,28,34,30,0, , , 
816228,5/5/2015 12:47,38.09966,-122.23125,Solano,Debris-Rags, ,No,Category 3,325,325,325,, , , 
815081,5/5/2015 14:00,37.32916,-119.66388,Madera,Pump Station Failure-Controls, ,No,Category 3,500,500,0,0, , , 
816041,5/5/2015 15:00,38.69759722,-121.2265611,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
815096,5/5/2015 15:00,34.066885,-118.43985,Los Angeles,Operator Error, ,No,Category 3,20,20,20,0, , , 
816042,5/5/2015 18:00,38.67446111,-121.2925472,Sacramento,Root intrusion, ,No,Category 3,5,5,1,0, , , 
815103,5/6/2015 0:00,36.785833,-121.951667,Monterey,Air Relief Valve (ARV)/Blow-Off Valve (BOV) Failure, ,No,Category 3,5,5,0,0, , ,12
815153,5/6/2015 0:00,34.44269,-119.72055,Santa Barbara,Root Intrusion, ,No,Category 3,3,3,3,0, , , 
816231,5/6/2015 7:48,38.11362,-122.24615,Solano,Debris-General,"This blockage was caused by Grit deposition in the sewer main. The blockage was cleared, the area was cleaned and the system was cctv inspected upstream to look for the source of the material. This line segment was added to the PM schedules to be Vacuum cleaned once a year.",No,Category 3,0,100,100,0, , , 
815348,5/6/2015 8:51,34.056757,-117.524221,San Bernardino,Debris-General, ,No,Category 3,823,823,823,0,8,VCP, 
815782,5/6/2015 9:30,37.33051,-120.48148,Merced,Other (specify below),city water valve was hit by a contractor causing water to enter sewer manhole #5M173 that was lowered below grade. Manhole frame and cover to 5M173 had been removed by contractor.,No,Category 3,13,913,913,0,8,VCP, 
815267,5/6/2015 13:58,33.77605211,-118.3633756,Los Angeles,Root Intrusion, ,No,Category 3,150,150,150,0, , , 
815171,5/6/2015 15:05,37.822778,-122.375,San Francisco,Grease Deposition (FOG), ,No,Category 3,15,15,15,0, , , 
815636,5/6/2015 16:30,34.09062,-117.31287,San Bernardino,Grease Deposition (FOG), ,No,Category 3,20,20,20,0, , , 
815200,5/6/2015 20:00,34.2034037,-118.1394366,Los Angeles,Root Intrusion, ,No,Category 1,100,400,100,300, , , 
815133,5/7/2015 0:00,36.99771,-121.56442,Santa Clara,Grease Deposition (FOG), ,No,Category 3,100,100,100,0,8,clay,40
815142,5/7/2015 8:30,37.80822,-122.25595,Alameda,Debris-General, ,No,Category 3,120,120,120,0,8,vcp, 
815159,5/7/2015 9:00,34.051917,-117.052356,San Bernardino,Vandalism,5 inch rock found in lateral,No,Category 3,50,50,35,0,6,Plastic,20
840640,5/7/2015 9:10,37.98892,-122.03968,Contra Costa,Root Intrusion, ,No,Category 3,20,20,20,0,6, , 
815226,5/7/2015 9:55,34.03567271,-118.8599601,Los Angeles,Other (specify below),Roots and Rags,No,Category 1,0,500,0,500, , , 
815198,5/7/2015 11:05,37.910568,-122.5444,Marin,Root Intrusion,and paper,No,Category 3,5,5,5,0,6,plastic, 
815221,5/7/2015 12:26,33.79040258,-118.3695986,Los Angeles,Root Intrusion, ,No,Category 3,0,50,50,0, , , 
815173,5/7/2015 15:00,37.98627,-122.57234,Marin,Debris from Construction,A homeowner or contractor dumped a yard or more of concrete for a pool resurfacing down the main line and partially stopped the flow.,No,Category 3,25,25,25,0,6,CIPP,1
816044,5/7/2015 15:00,38.61109444,-121.2999472,Sacramento,Root intrusion, ,No,Category 3,15,109,98,0, , , 
816043,5/7/2015 15:00,38.66444444,-121.2939389,Sacramento,Root intrusion, ,No,Category 3,5,5,3,0, , , 
816045,5/7/2015 17:00,38.60533056,-121.2887694,Sacramento,Root intrusion, ,No,Category 3,3,3,1,0, , , 
816048,5/7/2015 20:00,38.66958611,-121.3434306,Sacramento,Root intrusion, ,No,Category 3,1,1,1,0, , , 
816742,5/8/2015 0:00,37.35583,-121.84917,Santa Clara,Pipe Structural Problem/Failure,The sewer pipe upstream of plugged siphon was supposed to be completely capped and abandoned.  Which was not the case.  The sewage leaked through this partially capped pipe into the two weep holes at the wing wall of Lower Silver Creek.,No,Category 1,0,12425,0,12425,6,VCP, 
815312,5/8/2015 5:00,38.657669,-121.187947,Sacramento,Operator Error, ,No,Category 3,5,20,18,0, , , 
816046,5/8/2015 7:00,38.61965833,-121.4818472,Sacramento,Root intrusion, ,No,Category 3,10,10,5,0, , , 
815465,5/8/2015 8:30,32.98409,-115.53939,Imperial,Debris-General, ,No,Category 3,30,30,0,0, , , 
815158,5/8/2015 8:44,38.0460799,-122.1383989,Solano,Debris-Rags, ,No,Category 3,12,57,57,0, , , 
816047,5/8/2015 9:20,38.59199167,-121.3947278,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
815280,5/8/2015 14:30,39.14505,-121.67443,Sutter,Pump Station Failure-Mechanical,Pump in the holding tank failed to pump.,No,Category 3,1,1,0,0, , , 
815164,5/8/2015 20:20,37.95938,-121.32609,San Joaquin,Root Intrusion, ,No,Category 3,84,84,84,0, , , 
816049,5/9/2015 8:00,38.62433056,-121.4864389,Sacramento,Root intrusion, ,No,Category 3,3,3,3,0, , , 
815224,5/10/2015 0:00,36.96616,-121.96991,Santa Cruz,Root Intrusion, ,No,Category 3,30,30,0,0, , , 
815184,5/10/2015 0:00,33.52533,-117.76391,Orange,Other (specify below),Roots in City Mainline,No,Category 2,3000,3000,3000,0,8,clay, 
815218,5/10/2015 11:44,34.00233211,-117.8084533,Los Angeles,Root Intrusion, ,No,Category 1,0,4500,3500,1000, , , 
815302,5/10/2015 11:55,37.2504,-121.93917,Santa Clara,Pipe Structural Problem/Failure, ,No,Category 3,45,45,0,0, , , 
815227,5/10/2015 18:15,41.319708,-122.306253,Siskiyou,Debris-General, ,No,Category 3,30,30,30,0, , , 
815196,5/10/2015 19:00,34.21449,-117.07926,San Bernardino,Grease Deposition (FOG), ,No,Category 3,400,400,0,0,8,PVC,38
815254,5/11/2015 0:00,37.424133,-122.12233,Santa Clara,Root Intrusion,Addt'l Cause: Debris-Rags,No,Category 3,39,39,39,0, , , 
815212,5/11/2015 0:00,33.253847,-117.414007,San Diego,Pump Station Failure-Mechanical,The pumps failed due to rags and the wet will filled.  Unity did not receive the high level wet well alarm signal.  The wastewater operator discovered the spill during the routine daily O&M procedures.,No,Category 3,625,625,20,0, , , 
815336,5/11/2015 7:00,37.65524,-122.41391,San Mateo,Pipe Structural Problem/Failure, ,No,Category 3,603,603,603,0,6,vcp, 
815211,5/11/2015 8:00,37.99555,-121.33131,San Joaquin,Debris-General, ,No,Category 3,4,4,4,0, , , 
815362,5/11/2015 9:30,37.899314,-122.5529065,Marin,Debris-Rags,Handi-wipes and paper products,No,Category 3,25,25,0,0,6,VCP,60
816050,5/11/2015 13:05,38.61145278,-121.4141472,Sacramento,Operator error, ,No,Category 3,2,2,2,0, , , 
816053,5/11/2015 14:30,38.46149167,-121.3480722,Sacramento,Root intrusion, ,No,Category 3,6,9,6,0, , , 
816051,5/11/2015 14:40,38.53862778,-121.3653917,Sacramento,Operator error, ,No,Category 3,1,1,1,0, , , 
815207,5/11/2015 16:30,37.77202,-122.16344,Alameda,Root Intrusion,8'' Main Sewer plugged due to Roots in the Main sewer.,No,Category 3,600,600,0,0,8, , 
816052,5/11/2015 17:30,38.61933333,-121.4724167,Sacramento,Root intrusion, ,No,Category 3,5,5,2,0, , , 
815220,5/12/2015 0:00,33.16392,-117.31326,San Diego,Root Intrusion, ,No,Category 3,11,11,0,0, , , 
816054,5/12/2015 1:30,38.58842778,-121.3593972,Sacramento,Root intrusion, ,No,Category 3,26,26,18,0, , , 
815223,5/12/2015 7:00,34.047563,-117.166169,San Bernardino,Debris from Construction, ,No,Category 1,0,1000,250,750, , , 
815261,5/12/2015 7:30,37.82608,-122.19865,Alameda,Root Intrusion,8 vcp main sewer plugged due to root intrusion and debris.,No,Category 3,900,900,200,0,8,vcp, 
815216,5/12/2015 8:15,34.246384,-118.527649,Los Angeles,Vandalism, ,No,Category 3,203,203,203,0,8,VCP,59
